Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Africa,1965,1.164586098,0.034357515,0,13.90563517,0,0,0,1.173241355
Africa,1966,1.163239896,0.038411698,0,15.51000414,0,0,0,1.284153639
Africa,1967,1.189049705,0.037964411,0,16.19063636,0,0,0,1.273798935
Africa,1968,1.236646479,0.038480291,0,18.93834056,0,0,0,1.344218567
Africa,1969,1.247914518,0.044971199,0,22.10088962,0,0,0,1.362729473
Africa,1970,1.298724838,0.05587317,0,27.63042982,0,0,0,1.506263866
Africa,1971,1.378844347,0.066258949,0.164,26.0133909,0,0,0,1.702945651
Africa,1972,1.383158892,0.088814365,0.165,29.63319642,0,0,0,1.84581668
Africa,1973,1.472077272,0.142386449,0.17,31.34570755,0,0,0,1.98518736
Africa,1974,1.532326414,0.160266555,0.175,35.66707429,0,0,0,2.052104297
Africa,1975,1.623889813,0.193098159,0.172,37.71796997,0,0,0,2.147126701
Africa,1976,1.731866962,0.219533004,0.185,41.79763324,0,0,0,2.383952875
Africa,1977,1.770114438,0.245643087,0.189,45.92876812,0,0,0,2.523974662
Africa,1978,1.720136098,0.350531632,0.195,46.30693874,0,0,0,2.657353228
Africa,1979,1.826089187,0.535834137,0.201,49.56523298,0,0,0,2.833672534
Africa,1980,1.956805414,0.672890318,0.207,48.31178436,0,0,0,2.998350248
Africa,1981,2.28887562,0.822568162,0.218,50.19290606,0,0,0,3.190958232
Africa,1982,2.524233177,0.888240775,0.236,50.20623713,0,0,0,3.34994324
Africa,1983,2.56768577,0.976591249,0.23,45.24716006,0,0,0,3.46372813
Africa,1984,2.746432338,0.93565001,0.234,44.48997332,3.925,0,0,3.537495142
Africa,1985,2.833797202,1.003833889,0.269,49.44968505,5.315,0,0,3.61703254
Africa,1986,2.899281947,1.127776329,0.659,51.1453733,8.803,0,0,3.563445293
Africa,1987,2.981951036,1.164183686,0.658,49.05646031,6.167,0,0,3.74359888
Africa,1988,3.204578897,1.290400346,0.626,53.59345636,10.493,0,0,3.918183682
Africa,1989,3.008235103,1.337295748,0.617,56.27621477,11.099,0,0,4.062759892
Africa,1990,3.160115501,1.435123384,0.765731343,57.25465912,8.449,0,0,4.126926071
Africa,1991,3.071500447,1.445888135,0.788,60.65148841,9.144,0,0,4.15549736
Africa,1992,3.089882693,1.516572927,0.82425,57.86029168,9.288000285,0,0,4.251372111
Africa,1993,3.137814743,1.485518319,0.9157,56.68250727,7.255000053,0,0.002,4.300878103
Africa,1994,3.219007431,1.554580628,0.821,57.59604857,9.696999854,0,0.0054,4.400074707
Africa,1995,3.318490224,1.660476592,1.0207,59.76887687,11.30099943,0,0.0063,4.553974689
Africa,1996,3.364386619,1.743090293,1.260093088,62.31645867,11.77500009,0,0.0071,4.667258267
Africa,1997,3.449957037,1.70811193,1.388640408,63.85249756,12.64699988,0,0.0072,4.793833389
Africa,1998,3.370706203,1.79761318,1.714549286,66.65488788,13.60099945,0,0.0076,4.909741668
Africa,1999,3.475730232,1.814470587,1.696124799,70.68426132,12.83699988,0,0.0198,5.086056238
Africa,2000,3.467786094,2.004560483,2.269063158,75.24581662,13.01000009,0.013141,0.176,5.114313708
Africa,2001,3.512115583,2.313598154,2.335352632,80.86411472,10.71899964,0.01636,0.41608,5.180285836
Africa,2002,3.362763339,2.452550854,2.2864,85.18146813,11.99099944,0.01947101,0.444584,5.274392282
Africa,2003,3.660165512,2.605408065,2.6224,82.87260146,12.66299922,0.02302901,0.541199,5.415338909
Africa,2004,4.025843997,2.836419185,2.9841,87.40546926,13.36512271,0.02746101,0.769280505,5.673156576
Africa,2005,3.736912492,2.942487317,3.0148,89.06573418,11.29265416,0.03237601,0.782382111,5.959170493
Africa,2006,3.789957632,3.070838839,3.77529,92.24055301,10.02599942,0.04065701,0.852565606,6.000113216
Africa,2007,3.852661365,3.269021097,3.14685,95.34056181,11.31699987,0.053333293,1.016223364,6.200857151
Africa,2008,4.246142075,3.412028425,3.271422,97.15720925,13.00399966,0.075132202,1.312178131,6.549066277
Africa,2009,4.227939159,3.440749024,3.56272219,99.7611369,12.80599944,0.098152927,1.589730939,6.787939446
Africa,2010,4.190915091,3.561003542,3.829542064,107.4268326,13.52699988,0.21382075,2.284182434,7.127721644
Africa,2011,4.120680235,3.859499605,3.929656611,110.444821,12.902,0.452785301,2.537472939,6.934442062
Africa,2012,4.017909404,4.143867141,4.089949862,110.9523002,12.96743391,0.551142126,2.96173124,7.311970002
Africa,2013,4.070296569,4.198677097,4.438767925,117.6728464,14.10599837,0.82434814,3.559784303,7.573095873
Africa,2014,4.264063565,4.316121372,5.552723204,123.7267948,13.79399967,1.83130817,5.158121834,7.699941538
Africa,2015,4.026683174,4.624571388,7.13598651,119.8568199,12.237,3.595709874,8.888286283,7.874370484
Africa,2016,4.273702573,4.752819408,7.206840106,115.80125,15.913439,4.939309565,11.30582067,7.945153048
Africa,2017,4.257177348,5.043189901,7.571012851,123.8156247,15.756337,6.984050652,12.4581791,7.990910258
Africa,2018,4.405359655,5.357267402,8.059533374,130.3878399,11.090427,9.850222858,14.28779541,8.07404612
Africa,2019,4.472387315,5.404600526,8.184247278,132.7347905,14.214193,19.37797783,17.5080525,8.278639845
Asia Pacific,1965,10.01063321,0.202435084,1.644,156.0895546,0.025,0,0,6.82870408
Asia Pacific,1966,10.5534439,0.224601311,1.643,162.3118272,0.584,0,0,7.869195482
Asia Pacific,1967,10.27547522,0.257009443,1.424,152.8667474,0.629,0,0,9.171314919
Asia Pacific,1968,10.42823933,0.28014491,1.577,168.249119,1.044,0,0,10.48789245
Asia Pacific,1969,11.70067628,0.369361528,1.608,174.1638034,1.8067816,0,0,12.18403562
Asia Pacific,1970,13.07209892,0.512369011,1.776704,180.7100104,5.8891424,0,0,14.16686923
Asia Pacific,1971,13.99266858,0.610383273,1.754611,199.2820798,9.0308814,0,0,15.75318786
Asia Pacific,1972,14.53172847,0.70709495,1.785591,205.116013,10.606947,0,0,16.96405222
Asia Pacific,1973,14.88303504,0.872681259,1.834998,194.011624,12.0404432,0,0,19.29942516
Asia Pacific,1974,15.2450506,1.088312338,2.496269105,217.9046095,22.0280238,0,0,19.17443224
Asia Pacific,1975,16.40682442,1.264362591,2.654334368,232.4442504,27.8782862,0,0,19.0841722
Asia Pacific,1976,16.79645109,1.461594153,2.587064579,233.2533699,37.2521292,0,0,20.29652651
Asia Pacific,1977,17.91208118,1.799168567,2.622443474,227.038314,34.0082302,0,0,21.3382976
Asia Pacific,1978,18.78946438,2.158475217,2.917471368,237.0464094,66.738046,0,0,22.64535357
Asia Pacific,1979,19.6997869,2.467273337,3.712920421,256.9818747,82.2736382,0,0,23.23711706
Asia Pacific,1980,20.82242093,2.64829235,5.173433158,273.4472188,96.7950508,0,0,22.03474293
Asia Pacific,1981,21.51012989,2.677326214,7.071965421,289.7296902,104.0191674,0,0,21.40759019
Asia Pacific,1982,22.26398689,2.784841748,15.95189475,282.6671874,121.6514556,0,0,20.73582558
Asia Pacific,1983,23.56814,3.075303688,18.06780657,299.3413708,145.5096622,0,0,21.04115203
Asia Pacific,1984,25.60945276,3.597818586,19.74213741,299.406694,175.0157916,0,0,21.84273434
Asia Pacific,1985,27.63085904,3.90971035,20.79148751,320.0446134,209.9467762,0,0,21.78819217
Asia Pacific,1986,28.69300177,4.268408767,21.68989005,328.1591022,226.16808,0,0,22.65211708
Asia Pacific,1987,30.7592401,4.531141885,22.00974994,326.8912812,266.6734152,0,0,23.38541634
Asia Pacific,1988,32.95873099,4.832488891,23.82670473,361.7862617,250.9199886,0,0,25.40212543
Asia Pacific,1989,34.4446904,5.073389295,26.24333903,388.0435299,265.5964838,0,0,26.96125113
Asia Pacific,1990,35.1828474,5.472770916,22.33408198,399.2715428,287.1385048,0.004,0.032323232,28.48358598
Asia Pacific,1991,36.62432011,6.004665567,22.83825194,410.5242724,306.127962,0.00945,0.122000909,29.71719451
Asia Pacific,1992,37.89439671,6.412825567,23.00633425,401.5246502,314.3659846,0.0276,0.22047404,31.72608965
Asia Pacific,1993,39.8833993,6.71974309,22.89851394,440.2869206,348.4297924,0.0431,0.311836667,33.11789362
Asia Pacific,1994,41.87299642,7.315180834,26.37097959,443.2981976,372.0585378,0.0534,0.583588081,35.07696075
Asia Pacific,1995,42.86250234,7.662551741,30.90213872,483.4344319,410.2016684,0.070660101,1.121601313,37.22294901
Asia Pacific,1996,44.73975308,8.365556204,31.45602397,473.4094407,431.27951,0.098160606,0.991205066,39.03286655
Asia Pacific,1997,44.94443178,9.038775604,34.93782766,475.8946677,459.452648,0.147015452,1.213950041,40.92475845
Asia Pacific,1998,44.89919353,9.244216287,37.54185188,506.6742947,478.3517351,0.202918856,1.489550167,40.00002563
Asia Pacific,1999,46.4440132,9.982579105,41.20269497,500.2429652,486.4709344,0.286266606,2.053249006,41.86893723
Asia Pacific,2000,48.02023137,10.74351329,44.60806485,521.6520706,500.0392753,0.428484426,2.56394698,43.09285541
Asia Pacific,2001,50.22775988,11.40007076,45.24425452,570.4627559,506.6039518,0.608506426,3.517409418,43.36186327
Asia Pacific,2002,54.07201456,11.92840693,47.07413449,578.9078874,519.2896707,0.829111425,4.067013247,44.75555149
Asia Pacific,2003,61.82703255,12.91845031,49.24454746,594.3534075,462.02941,1.116570608,5.340875855,46.61279282
Asia Pacific,2004,69.51898447,13.6882778,53.02552883,699.1512328,530.210443,1.463785013,9.1866934,49.20545056
Asia Pacific,2005,79.04312051,14.70528108,60.19216537,727.87445,553.1420954,1.852540528,12.01919361,49.60060586
Asia Pacific,2006,85.11107129,15.82267361,64.50003345,801.696935,567.9177098,2.29110778,18.56980713,50.76194875
Asia Pacific,2007,92.20382293,17.04234213,71.1330306,852.1729591,544.7646746,2.757475173,24.65101102,52.45548811
Asia Pacific,2008,94.74950812,18.13433035,79.03590767,997.7759893,528.9005726,3.362340344,36.12928498,52.23175137
Asia Pacific,2009,97.8444074,18.56339155,87.99922241,968.0859571,553.402872,4.40856319,54.87951482,52.65564926
Asia Pacific,2010,102.3066659,20.79590826,98.11610115,1097.686867,582.9454167,6.778469872,81.52535563,55.97250081
Asia Pacific,2011,109.8335651,22.43524875,104.6336163,1117.780568,483.1317975,12.24619503,113.6320139,57.7495948
Asia Pacific,2012,112.1984332,23.91794605,112.965958,1261.992655,342.9137212,17.62427339,147.7703711,60.17664225
Asia Pacific,2013,115.179828,24.78868331,124.7250196,1385.568357,346.8992981,32.46389579,188.8090806,61.17142042
Asia Pacific,2014,115.9552215,25.51612895,140.7061428,1521.868225,371.0538028,63.01369399,214.8385502,62.1266529
Asia Pacific,2015,115.26787,25.92745401,159.2544845,1565.635742,419.8680201,95.62750983,243.3391816,64.5019137
Asia Pacific,2016,114.8076851,26.55166435,160.6610688,1622.959568,467.8140954,141.6795735,312.5371645,66.8843866
Asia Pacific,2017,116.2809237,27.94050096,185.5970392,1671.971119,493.3364447,219.8893719,388.0033371,68.8243571
Asia Pacific,2018,119.6154984,29.91720783,208.6085196,1710.85692,554.1414518,313.2193249,463.7105424,70.26730897
Asia Pacific,2019,122.218429,31.31727197,238.0228726,1783.656628,647.3322035,393.9218413,514.2596164,71.53934267
Central America,1965,1.31E-05,0,0,1.356,0,0,0,0.168874196
Central America,1966,6.56E-05,0,0,1.493,0,0,0,0.170572605
Central America,1967,9.23E-05,0,0,1.686,0,0,0,0.179426325
Central America,1968,6.77E-05,0,0,1.865,0,0,0,0.183003989
Central America,1969,0.000120186,0,0,2.065,0.051,0,0,0.19434633
Central America,1970,4.00E-05,0,0,2.3407,0.045,0,0,0.201013395
Central America,1971,6.64E-05,0,0.107,2.3249,0.042,0,0,0.210563
Central America,1972,0.000289892,0,0.141,2.4749,0.073,0,0,0.229425439
Central America,1973,0.000415508,0,0.117,2.6368,0.046,0,0,0.240775168
Central America,1974,0.000173104,0,0.156,2.9355,0.026,0,0,0.245590188
Central America,1975,4.58E-05,0,0.338,2.7535,0.025,0,0,0.272521729
Central America,1976,2.75E-05,0,0.724,2.9213,0.018,0,0,0.2792554
Central America,1977,2.82E-05,0,0.699,2.9274,0,0,0,0.282832902
Central America,1978,3.00E-05,0,0.752,3.9839,0,0,0,0.286552274
Central America,1979,5.97E-05,0,0.642,4.8552,0,0,0,0.286649045
Central America,1980,0.000617804,0,0.682105263,5.5565,0,0,0,0.269301309
Central America,1981,0.000604155,0,1.109105263,5.7702,0,0,0,0.267191337
Central America,1982,0.000115388,0,1.198105263,5.5823,0,0,0,0.267337943
Central America,1983,0.000115388,0,1.026105263,6.1957,0,0,0,0.263733428
Central America,1984,3.17E-05,0,1.237105263,6.9695,0,0,0,0.257764209
Central America,1985,0.000945205,0,0.93699,7.97932,0,0,0,0.257972864
Central America,1986,0.00098096,0,0.86075,9.32351,0,0,0,0.257750258
Central America,1987,0.001055485,0,0.910516,9.683975,0,0,0,0.27702199
Central America,1988,0.000542605,0,0.883962,10.314301,0,0,0,0.268586935
Central America,1989,0.001425064,0,1.171867,11.134195,0,0,0,0.280738732
Central America,1990,0.00101583,0,1.220755632,11.642524,0,0,0,0.289824758
Central America,1991,0.001423064,0,1.335063916,11.327269,0,0,0,0.316063861
Central America,1992,0.00131244,0,1.821653174,10.786794,0,0,0,0.359431593
Central America,1993,0.001665291,0,1.722010021,12.02355,0,0,0,0.383616215
Central America,1994,0.001684388,0,1.693057221,11.615682,0,0,0,0.419865085
Central America,1995,0.00131344,0,1.750838895,11.462188,0,0,0,0.465110885
Central America,1996,0.003633508,0,1.739425295,13.22581172,0,0,0.022590363,0.454244469
Central America,1997,0.001779351,0,1.850832364,12.76568365,0,0,0.07571247,0.492455034
Central America,1998,0.001845477,0,1.61432093,12.8490742,0,0,0.064208431,0.564558863
Central America,1999,0.003677587,0,2.413701431,14.99534609,0,0,0.099656086,0.556840913
Central America,2000,0.010880827,0,2.805617862,15.36546054,0,1.40E-05,0.174979082,0.573947613
Central America,2001,0.011556873,0,3.053275196,13.71155626,0,6.90E-05,0.179424203,0.614805511
Central America,2002,0.014884865,0,3.326333067,14.46167484,0,0.000117,0.254314367,0.613272447
Central America,2003,0.016797,0,3.546236776,15.09187076,0,0.000193,0.230223844,0.640741373
Central America,2004,0.017245252,0,3.720174545,16.03553485,0,0.000241,0.255434028,0.653872985
Central America,2005,0.019573379,0,3.99598306,17.11805057,0,0.000677778,0.202313114,0.649586079
Central America,2006,0.017207502,0,4.295154444,18.0028641,0,0.000684778,0.272162622,0.687214456
Central America,2007,0.019347991,0,4.755688466,17.94422393,0,0.000780778,0.240396695,0.727146251
Central America,2008,0.020612912,0,4.91883755,20.10239067,0,0.000966778,0.198077205,0.729343308
Central America,2009,0.016962453,0,5.294476896,18.83387783,0,0.001083778,0.421386562,0.72217995
Central America,2010,0.020163789,0,6.028449144,21.23518904,0,0.001193778,0.521872796,0.730067133
Central America,2011,0.029628536,0,6.10040416,20.91769443,0,0.001671556,0.741757132,0.774011113
Central America,2012,0.036468283,0,6.965124286,22.31394066,0,0.003880889,1.12925645,0.7816041
Central America,2013,0.045746892,0,7.433595683,21.8820601,0,0.005075459,1.34897902,0.780632871
Central America,2014,0.04745607,0,7.933003437,21.53857752,0,0.015774872,2.093953671,0.807438624
Central America,2015,0.058713216,0,8.125693906,22.47301022,0,0.59978398,3.135330651,0.876482123
Central America,2016,0.067374791,0,8.880873284,22.88686948,0,1.182012959,3.299471698,0.907532624
Central America,2017,0.055502677,0,8.64184815,27.22946783,0,1.465638491,3.209574678,0.920723218
Central America,2018,0.086660086,0.006543542,9.453268545,26.9684217,0,1.804420173,4.435549854,0.921164572
Central America,2019,0.096610794,0.017254076,10.42436856,22.63960862,0,1.860138633,4.450899653,0.952089964
Eastern Africa,1965,0.075891216,0,0,6.047535583,0,0,0,0.235403329
Eastern Africa,1966,0.08830944,3.33E-05,0,7.167577181,0,0,0,0.247977145
Eastern Africa,1967,0.089172279,3.33E-05,0,7.010666915,0,0,0,0.260843242
Eastern Africa,1968,0.093981013,3.33E-05,0,7.197782812,0,0,0,0.271688498
Eastern Africa,1969,0.091164677,3.33E-05,0,7.911901587,0,0,0,0.287774579
Eastern Africa,1970,0.103222265,3.33E-05,0,11.33999603,0,0,0,0.300941731
Eastern Africa,1971,0.10523685,3.33E-05,0.126,8.903069341,0,0,0,0.359418106
Eastern Africa,1972,0.098183593,3.33E-05,0.127,10.89128424,0,0,0,0.373477442
Eastern Africa,1973,0.107835721,3.33E-05,0.132,11.24931016,0,0,0,0.392101931
Eastern Africa,1974,0.099287772,3.33E-05,0.136,14.26752775,0,0,0,0.392664512
Eastern Africa,1975,0.090229883,3.33E-05,0.133,15.18858164,0,0,0,0.377472326
Eastern Africa,1976,0.11912867,3.33E-05,0.146,16.7437111,0,0,0,0.377868073
Eastern Africa,1977,0.097052761,3.33E-05,0.149,19.09278482,0,0,0,0.384966913
Eastern Africa,1978,0.094933878,3.33E-05,0.155,18.23881829,0,0,0,0.377810337
Eastern Africa,1979,0.093196228,3.60E-05,0.161,19.775,0,0,0,0.384968397
Eastern Africa,1980,0.096912201,3.78E-05,0.167,18.07855516,0,0,0,0.398887896
Eastern Africa,1981,0.091009623,3.60E-05,0.177,18.87867266,0,0,0,0.38669159
Eastern Africa,1982,0.087875705,3.78E-05,0.195,19.57458153,0,0,0,0.373057306
Eastern Africa,1983,0.097315028,3.78E-05,0.189,19.37967266,0,0,0,0.369676939
Eastern Africa,1984,0.091677444,1.44E-05,0.192,18.88710072,0,0,0,0.375682837
Eastern Africa,1985,0.097832491,1.35E-05,0.227,19.69168505,0,0,0,0.384289063
Eastern Africa,1986,0.113459161,9.00E-06,0.617,18.8453733,0,0,0,0.408621693
Eastern Africa,1987,0.134576457,3.60E-06,0.615,16.42696031,0,0,0,0.414134548
Eastern Africa,1988,0.135486697,6.30E-06,0.583,18.61845636,0,0,0,0.450941304
Eastern Africa,1989,0.133236435,4.50E-06,0.574,18.02621477,0,0,0,0.469317673
Eastern Africa,1990,0.188512536,5.40E-06,0.713,21.34556821,0,0,0,0.478788616
Eastern Africa,1991,0.154801385,4.50E-06,0.716,21.7425571,0,0,0,0.466188212
Eastern Africa,1992,0.158302611,1.08E-05,0.709,19.63298965,0,0,0,0.468244124
Eastern Africa,1993,0.19078909,1.17E-05,0.698,20.53253248,0,0,0,0.481172835
Eastern Africa,1994,0.170745084,1.17E-05,0.586,20.67232138,0,0,0,0.50654114
Eastern Africa,1995,0.166153749,1.80E-05,0.73,20.86189792,0,0,0,0.524261766
Eastern Africa,1996,0.153934725,1.80E-05,0.894093088,20.73567681,0,0,0,0.541210721
Eastern Africa,1997,0.170922908,2.07E-05,0.912093088,21.81301753,0,0,0,0.549294686
Eastern Africa,1998,0.161890604,4.89E-05,1.146501965,27.86504585,0,0,0,0.556845854
Eastern Africa,1999,0.137764403,7.00E-05,1.132186176,29.36587441,0,0,0,0.587509165
Eastern Africa,2000,0.127619925,8.33E-05,1.499763158,30.85414875,0,0,0.0001,0.591451632
Eastern Africa,2001,0.135096837,7.67E-05,1.595652632,34.95843275,0,0.000174,0,0.623442652
Eastern Africa,2002,0.128090383,9.45E-05,1.4887,37.99841311,0,0.000347,0.0003,0.631289516
Eastern Africa,2003,0.105143095,0.000106435,1.8968,38.37888566,0,0.000347,0.0004,0.634689325
Eastern Africa,2004,0.128710474,0.004524265,2.1822,38.95177123,0,0.000521,0.0009,0.6923225
Eastern Africa,2005,0.118573084,0.015110943,2.1533,40.26362098,0,0.001199,0.0013,0.72314193
Eastern Africa,2006,0.096573868,0.018696399,2.29319,42.55958519,0,0.004787,0.0048,0.765136404
Eastern Africa,2007,0.099992101,0.02084126,2.20555,46.38664501,0,0.009414283,0.011,0.785910018
Eastern Africa,2008,0.074154306,0.022157493,2.321822,45.78768141,0,0.017751192,0.01607,0.806526222
Eastern Africa,2009,0.084974471,0.026170913,2.67872219,48.02024298,0,0.031578917,0.0267,0.842803072
Eastern Africa,2010,0.116297707,0.030376951,2.936542064,53.97224482,0,0.094765865,0.03821,0.874558613
Eastern Africa,2011,0.128438311,0.034381142,2.938756611,55.6134678,0,0.174578791,0.03413,0.920909122
Eastern Africa,2012,0.104089498,0.039569011,3.089649862,58.06110447,0,0.244559864,0.1539782,0.931689469
Eastern Africa,2013,0.159060565,0.041126626,3.371167925,61.7577976,0,0.305468381,0.3147111,1.000358832
Eastern Africa,2014,0.245804168,0.045183849,4.564418028,65.98849179,0,0.383772607,0.4413035,1.032308088
Eastern Africa,2015,0.204280117,0.057885296,6.175652605,65.26675794,0,0.440134351,0.7777217,1.127483072
Eastern Africa,2016,0.161686789,0.073256204,6.233396518,61.78309996,0,0.488976476,0.8899006,1.17616713
Eastern Africa,2017,0.185372259,0.071866303,6.482231848,64.10331552,0,0.558037532,0.79209496,1.249326124
Eastern Africa,2018,0.214027891,0.07334681,7.045418704,67.30841411,0,0.766820818,0.863372502,1.290071963
Eastern Africa,2019,0.183086839,0.081523739,7.170132608,68.85537134,0,6.96366484,2.370659427,1.327771574
Europe,1965,21.94117441,1.364923101,3.009,302.1953528,19.677,0,0,17.93004884
Europe,1966,21.05178611,1.545336912,4.101,324.5698894,25.791,0,0,19.6812426
Europe,1967,20.36959389,1.851699826,4.489,324.4627437,29.874,0,0,21.36419068
Europe,1968,20.68412954,2.399055491,4.997,336.2366779,33.812,0,0,23.49334114
Europe,1969,20.95445345,3.094313568,5.422904,330.9759087,41.103,0,0,26.16201757
Europe,1970,20.61009788,3.907397728,7.118356961,346.0780688,44.563,0,0,29.00150321
Europe,1971,19.7282076,4.811608274,7.231883626,349.5631541,50.867,0,0,30.43329535
Europe,1972,19.05823435,5.857586653,7.12260804,363.832965,67.513,0,0,32.5713478
Europe,1973,19.36125584,6.657113606,7.663391239,369.3127146,74.378,0,0,34.90197383
Europe,1974,19.18549662,7.540007191,8.0420602,399.2912848,87.379,0,0,32.85507518
Europe,1975,18.73581188,8.094944839,8.520942081,407.5107662,116.658,0,0,31.71741648
Europe,1976,19.6199563,8.801101029,8.485597232,376.8346999,136.099,0,0,33.87934515
Europe,1977,19.5715908,9.217241371,8.880291321,456.2716391,161.4421053,0,0,33.58296183
Europe,1978,19.93300163,9.588088025,9.372139078,455.5287082,181.5450526,0,0.003,35.28260594
Europe,1979,20.8021252,10.12295481,9.762957992,479.1498824,202.4217368,0,0.006,36.08741794
Europe,1980,21.19153646,10.11183372,10.74094928,464.7666471,236.5016842,0,0.0105,33.65539564
Europe,1981,20.83265513,10.0124379,10.75352315,470.435388,319.7351579,0,0.0105,31.35980454
Europe,1982,20.94973024,9.821834545,9.836121004,466.309649,352.4089474,0,0.0185,29.83554047
Europe,1983,21.24137523,10.21337535,10.13665216,480.1258491,415.7588421,0,0.0301,29.00750496
Europe,1984,21.20519908,10.69833477,10.51057781,485.1935345,528.4577895,0.001010101,0.0382,29.17838864
Europe,1985,26.0618518,14.49525832,10.96141274,502.9945407,695.5217842,0.001010101,0.0574,32.63837999
Europe,1986,25.84082924,14.8655163,13.01880956,486.0931835,738.8383337,0.001010101,0.1336,33.64309062
Europe,1987,26.04888595,15.52203162,12.87530129,529.5056594,768.9284988,0,0.1908,33.79945088
Europe,1988,25.51318636,15.65608724,13.6780998,567.4690014,846.2282843,0.001010101,0.3297,33.96731033
Europe,1989,25.19621408,16.09092416,13.53727589,493.8059307,886.8244254,0.009090909,0.5154,33.8502294
Europe,1990,23.97043958,17.37691401,18.95285263,502.4571504,894.4116842,0.0125,0.779460415,34.41851496
Europe,1991,22.58273757,17.59298495,19.549433,513.0917745,917.7954737,0.0155,0.980027988,33.94012623
Europe,1992,21.27105045,16.62826998,20.709603,529.6566497,924.2205789,0.027088,1.53504808,33.35411175
Europe,1993,19.86878179,16.71196913,22.879095,550.4667647,960.6898947,0.032383,2.284826092,32.36614742
Europe,1994,18.72704684,16.23050384,24.01789971,557.1966285,952.1283158,0.0376885,2.979235703,32.18707905
Europe,1995,18.52648537,17.14673533,26.49863146,564.8899094,976.9412105,0.04684,3.863029201,32.71835552
Europe,1996,17.9994178,18.99808282,26.68019984,548.0862941,1032.181474,0.053811411,4.828585245,33.30836254
Europe,1997,17.50578822,18.56136889,31.66351939,567.678972,1042.499947,0.063926244,7.295492956,33.42972306
Europe,1998,17.03081246,18.82993287,36.11504184,593.9041617,1033.895566,0.0870885,11.17647914,34.22356211
Europe,1999,16.08880556,19.57994133,38.09960017,598.1808529,1040.453262,0.091198056,14.24432177,33.86190267
Europe,2000,16.55625026,20.10580985,42.3312483,617.66352,1048.820605,0.13447325,22.4547142,33.46905551
Europe,2001,16.40501154,20.50058849,44.95466864,612.0409616,1082.005867,0.1702025,26.93428666,34.01094685
Europe,2002,16.39625313,20.56579824,50.65633618,563.9424434,1095.455172,0.276755006,36.42594931,33.86762194
Europe,2003,17.0486501,21.49477464,57.9809708,529.5685025,1104.809786,0.468697744,44.53115229,34.06178254
Europe,2004,16.76642807,22.01642617,68.80114151,570.1533941,1122.65995,0.751097873,59.29678686,34.39533661
Europe,2005,16.36927024,22.5918479,78.67317876,571.7251909,1110.194654,1.486383246,71.09674937,34.5921793
Europe,2006,17.13942637,22.42229836,89.27725775,561.9088764,1108.070743,2.524087814,83.16413988,34.70776568
Europe,2007,17.3626285,22.22513325,99.46983003,563.9636046,1055.812656,3.815704819,105.7131938,34.00897283
Europe,2008,16.37948902,22.53240574,110.0447411,593.0331391,1055.097976,7.501071132,121.3539015,33.68468823
Europe,2009,14.6717103,20.78814527,120.7465527,589.7448745,1004.692726,14.19283506,135.3832286,32.01868237
Europe,2010,15.33534667,22.42552244,136.8909383,649.8001668,1032.048072,23.26343602,153.4434969,31.65359413
Europe,2011,15.98571395,20.89473246,146.1651356,569.648632,1024.165609,46.71354931,186.6574032,30.78967843
Europe,2012,16.34388658,20.36504701,161.9937713,625.8061066,998.3669089,71.86993816,214.8374201,29.76343738
Europe,2013,15.80564292,19.9574478,171.7380753,661.6366665,986.4854372,86.9351168,248.0939118,29.23197683
Europe,2014,14.84388051,18.00130429,183.5229332,644.059662,992.7019247,98.83569401,264.813831,28.64224294
Europe,2015,14.19977147,18.32986799,196.6572063,635.8995303,968.2678974,109.883454,318.8069569,29.33002638
Europe,2016,13.6838233,19.34748818,201.5577094,651.4348399,942.170014,113.952463,322.9244416,30.04490801
Europe,2017,13.22829303,20.12077642,208.2711957,584.7782318,936.1229454,124.4746944,383.9344918,30.60023456
Europe,2018,12.9152856,19.72804215,215.0079387,645.2554448,935.8100693,138.55657,402.7751069,30.45603726
Europe,2019,11.3467701,19.94882509,220.335262,632.5383017,928.4674725,154.6634587,461.5876104,30.40247034
Europe (other),1965,0.379122551,0.01245375,0,9.40833685,0,0,0,0.175245229
Europe (other),1966,0.370488467,0.01522935,0,10.35547212,0,0,0,0.206097179
Europe (other),1967,0.323834843,0.01762416,0,11.18760738,0,0,0,0.251802433
Europe (other),1968,0.337931231,0.02202831,0,12.35174265,0,0,0,0.292511765
Europe (other),1969,0.333009815,0.027316395,0,15.34087791,0,0,0,0.314051484
Europe (other),1970,0.349521875,0.03589551,0,15.39301318,0,0,0,0.374080404
Europe (other),1971,0.386355185,0.04266198,0,16.5238766,0,0,0,0.473677213
Europe (other),1972,0.37779973,0.052318305,0,19.06574002,0,0,0,0.492204179
Europe (other),1973,0.396971536,0.05692437,0,17.70460343,0,0,0,0.536582054
Europe (other),1974,0.408220102,0.062247465,0,22.14146685,0,0,0,0.601812088
Europe (other),1975,0.436399408,0.06600474,0,21.09233027,0,0,0,0.591285346
Europe (other),1976,0.463590406,0.07076907,0,22.62919369,0,0,0,0.629431607
Europe (other),1977,0.463067727,0.07482312,0,26.72805711,0,0,0,0.685433027
