Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Algeria,1965,0.00293076,0.0267498,0,0.4,0,0,0,0.055458907
Algeria,1966,0.002847024,0.0277893,0,0.355,0,0,0,0.072981739
Algeria,1967,0.002177136,0.0269577,0,0.41,0,0,0,0.068191312
Algeria,1968,0.00230274,0.0283437,0,0.563,0,0,0,0.072602285
Algeria,1969,0.00293076,0.037266075,0,0.361,0,0,0,0.076701348
Algeria,1970,0.003475044,0.03503115,0,0.58,0,0,0,0.087651651
Algeria,1971,0.000962964,0.0397782,0,0.33,0,0,0,0.098784181
Algeria,1972,0.00083736,0.04618845,0,0.495,0,0,0,0.108437091
Algeria,1973,0.000962964,0.064293075,0,0.752,0,0,0,0.118441242
Algeria,1974,0.000795492,0.0744282,0,0.497,0,0,0,0.131557827
Algeria,1975,0.001004832,0.102564,0,0.328,0,0,0,0.146270403
Algeria,1976,0.001967796,0.121275,0,0.389,0,0,0,0.168183837
Algeria,1977,0.002553948,0.1292445,0,0.269,0,0,0,0.190103377
Algeria,1978,0.001297908,0.2075535,0,0.25,0,0,0,0.196588601
Algeria,1979,0.003014496,0.2934855,0,0.291,0,0,0,0.235147022
Algeria,1980,0.002679552,0.3939705,0,0.257,0,0,0,0.238328748
Algeria,1981,0.00188406,0.512127,0,0.366,0,0,0,0.256763062
Algeria,1982,0.03495978,0.5810805,0,0.479,0,0,0,0.272064304
Algeria,1983,0.03119166,0.636174,0,0.235,0,0,0,0.305612716
Algeria,1984,0.034582968,0.5589045,0,0.452,0,0,0,0.338407223
Algeria,1985,0.036090216,0.553707,0,0.646,0,0,0,0.347593691
Algeria,1986,0.03705318,0.606375,0,0.25,0,0,0,0.352876515
Algeria,1987,0.044296344,0.620235,0,0.499,0,0,0,0.356761886
Algeria,1988,0.04165866,0.6988905,0,0.183,0,0,0,0.357021355
Algeria,1989,0.035210988,0.657657,0,0.226,0,0,0,0.37417198
Algeria,1990,0.027591012,0.7023555,0,0.135,0,0,0,0.402521817
Algeria,1991,0.02847024,0.693693,0,0.293,0,0,0,0.39826003
Algeria,1992,0.033829344,0.7162155,0,0.199,0,0,0,0.40065356
Algeria,1993,0.027549144,0.6427575,0,0.353,0,0,0,0.398717556
Algeria,1994,0.02595816,0.6774075,0,0.166,0,0,0,0.381783225
Algeria,1995,0.02595816,0.7279965,0,0.193,0,0,0,0.371312218
Algeria,1996,0.012225456,0.747747,0,0.135,0,0,0,0.354319487
Algeria,1997,0.021436416,0.698544,0,0.075,0,0,0,0.35151631
Algeria,1998,0.022943664,0.7224525,0,0.215,0,0,0,0.362371493
Algeria,1999,0.024576516,0.7383915,0,0.203,0,0,0,0.356034045
Algeria,2000,0.02030598,0.687646575,0,0.054,0,0,0,0.371276927
Algeria,2001,0.02344608,0.71035965,0,0.069,0,0,0,0.384391202
Algeria,2002,0.03077298,0.70141995,0,0.057,0,0,0,0.426230027
Algeria,2003,0.025372008,0.741354075,0,0.265,0,0,0,0.443426825
Algeria,2004,0.030270564,0.762837075,0,0.251,0,0,0,0.463488589
Algeria,2005,0.024869592,0.80481555,0,0.5553,0,0,0,0.483168186
Algeria,2006,0.036927576,0.822591,0,0.2176,0,0,0,0.503444595
Algeria,2007,0.031694076,0.841704532,0,0.226,0,0,0,0.563003987
Algeria,2008,0.031694076,0.87855075,0,0.283,0,0,0,0.611697227
Algeria,2009,0.020347848,0.94362345,0,0.342,0,0,0,0.648483946
Algeria,2010,0.01297908,0.9117801,0,0.173,0,0.0091,0,0.648175878
Algeria,2011,0.0115137,0.96469065,0,0.378,0,0.01811875,0,0.692019551
Algeria,2012,0.012225456,1.0754667,0,0.389,0,0.026723014,0,0.735822964
Algeria,2013,0.006615144,1.15637445,0,0.099,0,0.0286,0,0.768874986
Algeria,2014,0.007494372,1.2993057,0,0.193,0,0.06,0.001,0.79893055
Algeria,2015,0.005568444,1.36521,0,0.145,0,0.058,0.019,0.85013454
Algeria,2016,0.002051532,1.389465,0,0.072,0,0.245,0.019052055,0.825987742
Algeria,2017,0.007619976,1.42065,0,0.056,0,0.504,0.019,0.811160336
Algeria,2018,0.020934,1.562715,0,0.117,0,0.603,0.01,0.829273636
Algeria,2019,0.020934,1.62855,0,0.1515,0,0.615,0.01,0.881737121
Argentina,1965,0.030438177,0.1484424,0,1.225,0,0,0,0.936501458
Argentina,1966,0.025098546,0.16076592,0,1.241,0,0,0,0.966833287
Argentina,1967,0.028225429,0.16811802,0,1.271,0,0,0,0.990671855
Argentina,1968,0.027428527,0.18719847,0,1.498,0,0,0,1.011626918
Argentina,1969,0.032839812,0.18649827,0,1.344,0,0,0,1.051134314
Argentina,1970,0.042201354,0.2107602,0.047540991,1.555,0,0,0,0.943775287
Argentina,1971,0.036999151,0.22752999,0.049864614,1.544,0,0,0,1.007910396
Argentina,1972,0.031144662,0.25532793,0.064353152,1.504,0,0,0,1.009286106
Argentina,1973,0.034187479,0.29054799,0.049042434,2.994,0,0,0,1.012744459
Argentina,1974,0.042573319,0.30752784,0.050067671,5.028,1.036,0,0,1.016294291
Argentina,1975,0.041439385,0.31509,0.054922642,5.201,2.517,0,0,0.95738496
Argentina,1976,0.041913307,0.3546513,0.050202792,5.013,2.572,0,0,0.994542131
Argentina,1977,0.039630611,0.3704058,0.053855108,5.766,1.637,0,0,1.048462724
Argentina,1978,0.048309103,0.3602529,0.054136662,7.752,2.896,0,0,1.048424516
Argentina,1979,0.045006026,0.3704058,0.084393763,10.66,2.692,0,0,1.108975094
Argentina,1980,0.040120523,0.4036653,0.086251568,15.144,2.34,0,0,1.037729972
Argentina,1981,0.038017682,0.4218705,0.0747225,14.685,2.816,0,0,0.962041366
Argentina,1982,0.038397874,0.4792869,0.095912465,17.593,1.87,0,0,0.922755709
Argentina,1983,0.034847868,0.5153472,0.137314784,18.419,3.405,0,0,0.939376469
Argentina,1984,0.025866805,0.5486067,0.097392792,19.88,4.641,0,0,0.885555937
Argentina,1985,0.038158581,0.5605101,0.103321614,20.646,5.766,0,0,0.801013266
Argentina,1986,0.043593658,0.605673,0.107078921,21.009,5.711,0,0,0.920089592
Argentina,1987,0.048382822,0.6060231,0.108156823,21.841,6.465,0,0,0.98201877
Argentina,1988,0.049580459,0.7079022,0.121116047,15.033,5.798,0,0,0.979305352
Argentina,1989,0.053649965,0.7436124,0.119376908,12.965,5.039,0,0,0.888442783
Argentina,1990,0.044158076,0.7103529,0.106763284,17.876,7.281,0,0,0.840395122
Argentina,1991,0.038858445,0.7233066,0.099600404,16.221,7.756,0,0,0.865808408
Argentina,1992,0.043805389,0.7821234,0.101865495,19.77905051,7.081,0,0,0.914558087
Argentina,1993,0.029051954,0.8258859,0.107438403,23.55547475,7.75,0,0,0.90585889
Argentina,1994,0.025434385,0.8489925,0.119290038,27.97278788,8.235,0,0,0.875660084
Argentina,1995,0.026690949,0.9449199,0.115592457,28.45812121,7.066,0,0,0.87084427
Argentina,1996,0.027960538,1.0842597,0.351397492,25.94518182,7.459,0,0.009618,0.905127057
Argentina,1997,0.02205977,0.9991854,0.44563205,33.0299596,7.961,0,0.014592,0.906223687
Argentina,1998,0.029654674,1.0681551,0.463881203,32.42178788,7.453,1.70E-05,0.032541,0.926250484
Argentina,1999,0.03558769,1.1329236,0.650455143,26.53007071,7.106,2.60E-05,0.034781,0.862435853
Argentina,2000,0.02704553,1.1626821,0.67501431,34.0340101,6.177,3.60E-05,0.034758,0.871115993
Argentina,2001,0.022164668,1.0884609,0.60932585,41.90326263,7.059,4.30E-05,0.049361,0.839211487
Argentina,2002,0.016510667,1.0597527,0.850248638,41.46705051,5.821,4.70E-05,0.073405,0.773544477
Argentina,2003,0.020137913,1.2106458,1.014079858,39.08008081,7.566,6.50E-05,0.077954,0.796118012
Argentina,2004,0.03427135,1.3251285,0.90029509,35.40287879,7.869,7.00E-05,0.072446,0.837530224
Argentina,2005,0.039461922,1.414404,1.074072901,39.35009091,6.873,8.10E-05,0.071719665,0.890232612
Argentina,2006,0.035725754,1.463418,1.567410315,43.624,7.721,9.00E-05,0.06964,0.935856539
Argentina,2007,0.0516973,1.5376392,1.575708696,37.741,7.254,0.0001089,0.061593,1.03953202
Argentina,2008,0.063057847,1.5547941,1.693536384,37.199,7.394,0.0001437,0.041951078,1.069038552
Argentina,2009,0.034635377,1.506080098,1.728756162,40.783,8.183,7.61E-05,0.036831529,1.046956211
Argentina,2010,0.048499488,1.515146996,2.01325481,40.543,7.21,8.59E-05,0.025351606,1.174656509
Argentina,2011,0.052627123,1.578232393,2.190205828,39.641,6.4,0.001614,0.02659055,1.17631168
Argentina,2012,0.04920905,1.643911536,2.45382161,36.876,6.402,0.008172967,0.369861999,1.22303093
Argentina,2013,0.05378149,1.656996803,2.45735005,40.7,6.207,0.015074079,0.453354876,1.311081952
Argentina,2014,0.05721018,1.661579246,2.302025252,40.864,5.514,0.015944,0.619491,1.285461346
Argentina,2015,0.056930865,1.679492458,2.378258598,41.7709,7.039,0.014683,0.593334963,1.322245099
Argentina,2016,0.043879109,1.735560403,1.963408643,38.25439327,8.285,0.014273,0.547359,1.293744022
Argentina,2017,0.045091037,1.738801028,2.383654508,41.54297858,6.088,0.016417,0.611567,1.259620823
Argentina,2018,0.049352932,1.753352629,2.492287271,41.64786518,6.872,0.10813,1.412743,1.20352202
Argentina,2019,0.022851728,1.709661422,2.397314002,37.06678708,8.441898,0.799697913,4.995966424,1.18557999
Australia,1965,0.7273,0.00010611,0.296,7.689756,0,0,0,0.652022942
Australia,1966,0.7538,0.00014148,0.284,7.3450428,0,0,0,0.770571187
Australia,1967,0.7749,0.00014148,0.29,7.6057874,0,0,0,0.84379596
Australia,1968,0.7981,0.00109647,0.282,7.9505006,0,0,0,0.919025956
Australia,1969,0.8254,0.0148554,0.281,8.684121,0,0,0,0.944813246
Australia,1970,0.8341,0.062294309,0.261,10.170687,0,0,0,1.044703518
Australia,1971,0.83725,0.092976046,0.263,11.5074428,0,0,0,1.099960433
Australia,1972,0.87455,0.133467346,0.28,11.5533144,0,0,0,1.11972008
Australia,1973,0.91075,0.16944768,0.338,12.2858392,0,0,0,1.194814635
Australia,1974,0.95065,0.193327165,0.429,13.8739202,0,0,0,1.266246588
Australia,1975,0.98115,0.207611894,0.489,14.8878016,0,0,0,1.25317627
Australia,1976,1.01445,0.245077983,0.484,14.1538588,0,0,0,1.280957347
Australia,1977,1.05905,0.279966376,0.429,13.5439502,0,0,0,1.341362727
Australia,1978,1.0867,0.30141137,0.405,14.6753494,0,0,0,1.351130458
Australia,1979,1.13595,0.346950658,0.418,14.2460556,0,0,0,1.374507236
Australia,1980,1.16915,0.398397165,0.385,13.4665978,0,0,0,1.318266347
Australia,1981,1.1993,0.431799803,0.404,13.8663438,0,0,0,1.275635974
Australia,1982,1.21205,0.421131007,0.516,12.770334,0,0,0,1.281516492
Australia,1983,1.2116,0.457469354,0.431,12.123648,0,0,0,1.259365352
Australia,1984,1.28125,0.45114215,0.441,13.1259488,0,0,0,1.319278074
Australia,1985,1.3253,0.482229444,0.456,13.9405106,0,0,0,1.260262206
Australia,1986,1.35895,0.526785413,0.46,14.0257988,0,0,0,1.289819187
Australia,1987,1.4161,0.537820527,0.47,13.613796,0,0,0,1.31437705
Australia,1988,1.48955,0.550776224,0.731,14.3344436,0,0,0,1.376739525
Australia,1989,1.56225,0.600752309,0.81,14.253669,0,0,0,1.426228501
Australia,1990,1.59965,0.603934118,0.7595,14.7595,0,0,0,1.446988954
Australia,1991,1.63175,0.578955635,0.7195,15.6535,0,0.00545,0,1.406975789
Australia,1992,1.64145,0.598930453,0.67,15.9415,0,0.0121,0,1.413195967
Australia,1993,1.652,0.620976359,0.67,16.387,0,0.0146,0.002,1.484948724
Australia,1994,1.68575,0.689639643,0.6965,16.15,0,0.0174,0.0055,1.541312074
Australia,1995,1.743,0.696296492,0.8255,15.631,0,0.02115,0.007,1.58962153
Australia,1996,1.81425,0.701375877,0.9465,15.9685,0,0.0256,0.007,1.614433949
Australia,1997,1.90605,0.688698184,0.997,15.9525,0,0.03065,0.0075,1.643524709
Australia,1998,1.9911,0.709031543,1.081,15.798,0,0.0356,0.018,1.641503909
Australia,1999,2.114529686,0.726265932,1.1335,16.2815,0,0.0406,0.043,1.692530423
Australia,2000,2.129700933,0.739982863,0.8895,16.4665,0,0.04675,0.134,1.683568829
Australia,2001,2.108202797,0.798095488,0.7975,16.1235,0,0.05415,0.287,1.694329281
Australia,2002,2.155660364,0.821333414,1.2668,16.095,0,0.0583,0.53355,1.68876323
Australia,2003,2.217399174,0.827794414,1.6918,16.21055,0,0.0632,0.70405,1.687659186
Australia,2004,2.310588353,0.844329634,2.81525,15.68665,0,0.07295,0.795,1.735485388
Australia,2005,2.297264106,0.837323363,3.871,15.4657,0,0.08405,1.29905,1.724086927
Australia,2006,2.359484506,0.933950271,3.9325,14.9451,0,0.0975,2.1621,1.865140437
Australia,2007,2.339022147,1.044713358,4.275,13.04895,0,0.11375,2.8521,1.843008836
Australia,2008,2.437994799,1.027258486,3.6961,11.81515,0,0.1392,3.45845,1.845358292
Australia,2009,2.357241931,1.048911635,2.7868,12.64205,0,0.29024203,4.43775,1.834447425
Australia,2010,2.186380861,1.216210516,2.44155,13.746,0,0.97764828,4.985,1.8180861
Australia,2011,2.131171381,1.270190931,2.57395,19.572,0,2.04454657,6.432,1.936222213
Australia,2012,1.995832977,1.274064462,3.09785,17.036,0,2.412,7.725,2.011291114
Australia,2013,1.894232977,1.33824537,3.33165,19.089,0,3.8474,9.259,2.047591648
Australia,2014,1.878550195,1.443597019,3.546362,14.484,0,4.952,9.777,2.069431684
Australia,2015,1.945262489,1.515850919,3.678061995,14.08528194,0,6.206481168,11.83846859,1.996255446
Australia,2016,1.943987255,1.502138604,3.653226915,17.63079505,0,7.474810511,13.02639137,2.012688498
Australia,2017,1.877342818,1.484720586,3.530612738,13.50215462,0,8.957432679,13.19522744,2.104650353
Australia,2018,1.844549393,1.491384003,3.554348297,17.35583909,0,12.27924429,16.41150746,2.159105407
Australia,2019,1.783109994,1.934650224,3.575939232,14.29387513,0,17.95071448,19.52446188,2.142717008
Austria,1965,0.212813639,0.063103129,0,16.083,0,0,0,0.235070909
Austria,1966,0.203283347,0.067755723,0,17.331,0,0,0,0.25843989
Austria,1967,0.192423247,0.064914061,0,17.698,0,0,0,0.275573203
Austria,1968,0.189985265,0.069224291,0,18.185,0,0,0,0.318477842
Austria,1969,0.186971033,0.083984965,0,16.718,0,0,0,0.35001358
Austria,1970,0.201075,0.101872808,0,21.2897,0,0,0,0.385357127
Austria,1971,0.184441,0.117023928,0,16.8201,0,0,0,0.430585294
Austria,1972,0.167234,0.126467109,0,17.2876,0,0,0,0.464842347
Austria,1973,0.166211,0.139000317,0,19.2092,0,0,0,0.50374012
Austria,1974,0.175402,0.150667092,0,22.7122,0,0,0,0.450819644
Austria,1975,0.152426,0.150485828,0,23.7952,0,0,0,0.455613329
Austria,1976,0.162216,0.171396405,0,20.5656,0,0,0,0.494680791
Austria,1977,0.136081,0.174673216,0,24.9208,0,0,0,0.473711546
Austria,1978,0.138248,0.181685659,0,24.9408,0,0,0,0.509650909
Austria,1979,0.15007,0.180145319,0,28.0968,0,0,0,0.530671539
Austria,1980,0.154205,0.173066315,0,29.1099,0,0,0,0.517994816
Austria,1981,0.15786,0.164966752,0,30.8473,0,0,0,0.470271189
Austria,1982,0.15014,0.159678954,0,30.8963,0,0,0,0.446042848
Austria,1983,0.160761,0.162925414,0,30.6063,0,0,0,0.432287224
Austria,1984,0.183191,0.1814036,0,26.849564,0,0,0,0.420474473
Austria,1985,0.182934,0.194369776,0,30.775146,0,0,0,0.421149327
Austria,1986,0.163089,0.188716554,1.287501,30.903927,0,0,0,0.443585877
Austria,1987,0.161782,0.196868802,0.905816,35.387991,0,0,0,0.456697242
Austria,1988,0.154922,0.188586105,1.04696,35.304088,0,0,0,0.453520698
Austria,1989,0.155621,0.202535351,1.10445,35.08243,0,0,0,0.44719994
Austria,1990,0.171506,0.222965652,1.142485,31.509,0,0,0,0.465084839
Austria,1991,0.1799,0.236391089,1.225832,31.4434,0,0,0,0.502039749
Austria,1992,0.139975288,0.232136043,1.329164,34.8484,0,0,0,0.488892636
Austria,1993,0.125851501,0.244124825,1.361111,36.705556,0,0.001,0,0.492922086
Austria,1994,0.127636,0.251105379,1.210555,35.7075,0,0.001,0,0.488677539
Austria,1995,0.14521911,0.274165777,1.857221,37.067222,0,0.001,0.001,0.487547357
Austria,1996,0.14583669,0.291819168,1.589444,34.216111,0,0.001,0.005,0.504375231
Austria,1997,0.154686709,0.281252578,1.711389,36.105278,0,0.002,0.02,0.512276099
Austria,1998,0.136188,0.288746249,1.842777,37.163333,0,0.002,0.045,0.531850012
Austria,1999,0.135251699,0.294939462,1.596911819,40.6991208,0,0.002,0.051,0.522696569
Austria,2000,0.152924419,0.281538555,1.52827932,41.83565055,0,0.003,0.067,0.511784791
Austria,2001,0.157972081,0.298375059,1.667812,40.45548165,0,0.005,0.172,0.555343799
Austria,2002,0.160486962,0.29334733,1.520444,40.22700281,0,0.009,0.203,0.567060783
Austria,2003,0.1711717,0.322666986,1.711921,33.21499204,0,0.015,0.366,0.613599061
Austria,2004,0.167674703,0.325772415,2.05973,36.762283,0,0.018,0.924,0.597133839
Austria,2005,0.167176972,0.342997432,2.437154339,37.09513834,0,0.021018375,1.331276757,0.594699569
Austria,2006,0.167032694,0.322315228,3.237502556,35.65608477,0,0.022386875,1.752792984,0.594263052
Austria,2007,0.161494536,0.304952235,4.061606911,37.05445286,0,0.024238375,2.037184927,0.559040848
Austria,2008,0.159539072,0.326467975,4.302304141,38.32949104,0,0.03011991,2.011257409,0.553594055
Austria,2009,0.120206823,0.317948899,4.277982167,40.89630336,0,0.04891428,1.954040168,0.525680018
Austria,2010,0.141338446,0.346061236,4.463430081,38.36341829,0,0.08881314,2.063913736,0.548830165
Austria,2011,0.145150691,0.325505041,4.516752009,34.23908351,0,0.17406996,1.93623636,0.512335312
Austria,2012,0.134837464,0.310469097,4.608036501,43.80410469,0,0.33748305,2.462029019,0.512070404
Austria,2013,0.137146727,0.295216601,4.584281709,42.0465273,0,0.625974,3.153231562,0.528391438
Austria,2014,0.125624028,0.270395121,4.336296196,41.01025937,0,0.785246,3.845768035,0.506845511
Austria,2015,0.135768935,0.28685142,4.503546527,37.05552838,0,0.937098,4.840343102,0.504725079
Austria,2016,0.125926544,0.30031885,4.691227039,39.84471615,0,1.096016,5.234838273,0.52230384
Austria,2017,0.13050723,0.326514739,4.920933436,38.293433,0,1.268971,6.571511136,0.529730141
Austria,2018,0.119585076,0.312729081,4.853579626,37.638007,0,1.437640969,6.030429449,0.536924133
Austria,2019,0.125841471,0.320415877,4.786632515,40.73184267,0,1.351575863,7.435472714,0.548101923
Azerbaijan,1985,0.003851856,0.477358991,0,1.3125618,0,0,0,0.349867972
Azerbaijan,1986,0.003851856,0.53039108,0,0.8043308,0,0,0,0.366542535
Azerbaijan,1987,0.003851856,0.523845425,0,0.8043308,0,0,0,0.34497687
Azerbaijan,1988,0.003851856,0.51729977,0,0.6982652,0,0,0,0.353315703
Azerbaijan,1989,0.003851856,0.543499938,0,0.6982652,0,0,0,0.344524376
Azerbaijan,1990,0.003726252,0.554292372,0,1.658,0,0,0,0.361421382
Azerbaijan,1991,0.002805156,0.53039108,0,1.7593,0,0,0,0.34848406
Azerbaijan,1992,0.000502416,0.412499097,0,1.7473,0,0,0,0.33955009
Azerbaijan,1993,0.000125604,0.304487018,0,2.426,0,0,0,0.338599467
Azerbaijan,1994,0.000167472,0.284832504,0,1.83,0,0,0,0.310172486
Azerbaijan,1995,0.000125604,0.281550903,0,1.556,0,0,0,0.279637919
Azerbaijan,1996,0.000125604,0.206267097,0,1.537,0,0,0,0.251179281
Azerbaijan,1997,0.000125604,0.196439841,0,1.712,0,0,0,0.239049665
Azerbaijan,1998,0,0.183313434,0,1.951,0,0,0,0.251544577
Azerbaijan,1999,0,0.196439841,0,1.506,0,0,0,0.241159293
Azerbaijan,2000,0,0.189876637,0,1.534,0,0,0,0.267358699
Azerbaijan,2001,0.000125604,0.272355398,0,1.301,0,0,0,0.170173227
Azerbaijan,2002,8.37E-05,0.27312754,0,2.02,0,0,0,0.156670078
Azerbaijan,2003,0.000125604,0.280076814,0,2.47,0,0,0,0.182158899
Azerbaijan,2004,3.85E-05,0.328420494,0,2.755,0,0,0,0.196463174
Azerbaijan,2005,0.000134815,0.339235776,0,3.0094,0,0,0,0.229674641
Azerbaijan,2006,0.000134815,0.358617618,0,2.518,0,0,0,0.205605288
Azerbaijan,2007,0.0002064,0.315749124,0,2.364,0,0,0,0.193877494
Azerbaijan,2008,0.0001548,0.361244696,0,2.232,0,0,0,0.155000506
Azerbaijan,2009,0.0001548,0.30845327,0,2.3084,0,0,0.0021,0.144540166
Azerbaijan,2010,0.0002322,0.293215502,0,3.4463,0,0,0.0005,0.142691239
Azerbaijan,2011,0.0002064,0.32112464,0,2.6758,0,0,0,0.174893662
Azerbaijan,2012,0.0001548,0.33701204,0,1.821,0,0,0,0.182916749
Azerbaijan,2013,0.000129,0.338507618,0.067,1.4891,0,0.0008,0.0008,0.199094909
Azerbaijan,2014,7.74E-05,0.354760058,0.087,1.2997,0,0.0029,0.0023,0.195458972
Azerbaijan,2015,0.000129,0.40127589,0.0909,1.6375,0,0.0046,0.0046,0.198366849
Azerbaijan,2016,5.16E-05,0.39350331,0.08725,1.9593,0,0.0353,0.0228,0.197045922
Azerbaijan,2017,5.16E-05,0.38219778,0.08515,1.7464,0,0.0372,0.0221,0.198799588
Azerbaijan,2018,5.16E-05,0.38936925,0.0811,1.76795,0,0.03926,0.0822,0.208355104
Azerbaijan,2019,5.16E-05,0.424412483,0.0811,1.5646,0,0.0438,0.134644344,0.214999111
Bangladesh,1965,0,0,0,0,0,0,0,
Bangladesh,1966,0,0,0,0,0,0,0,
Bangladesh,1967,0,0,0,0,0,0,0,
Bangladesh,1968,0,0,0,0,0,0,0,
Bangladesh,1969,0,0,0,0,0,0,0,
Bangladesh,1970,0,0,0,0,0,0,0,
Bangladesh,1971,0,0,0,0,0,0,0,0.02928705
Bangladesh,1972,0.003913151,0.015826104,0,0.175,0,0,0,0.035708464
Bangladesh,1973,0.005085036,0.021896964,0,0.331,0,0,0,0.040349178
Bangladesh,1974,0.004520027,0.0240741,0,0.243,0,0,0,0.041974432
Bangladesh,1975,0.00523149,0.024199704,0,0.436,0,0,0,0.049074462
Bangladesh,1976,0.00516873,0.031861548,0,0.494,0,0,0,0.053095951
Bangladesh,1977,0.00539892,0.035545932,0,0.437,0,0,0,0.052282102
Bangladesh,1978,0.00523149,0.039230316,0,0.506,0,0,0,0.055656437
Bangladesh,1979,0.003892259,0.045133704,0,0.587,0,0,0,0.061604412
Bangladesh,1980,0.005199587,0.050827752,0,0.583,0,0,0,0.06944761
Bangladesh,1981,0.005345204,0.049009884,0,0.625,0,0,0,0.071614589
Bangladesh,1982,0.006475221,0.063629449,0,0.523,0,0,0,0.070636759
Bangladesh,1983,0.003664748,0.070801866,0,0.662,0,0,0,0.063170981
Bangladesh,1984,0.001466594,0.081722387,0,0.897,0,0,0,0.06365539
Bangladesh,1985,0.002050737,0.092809708,0,0.739,0,0,0,0.071059554
Bangladesh,1986,0.00309706,0.104652536,0,0.45,0,0,0,0.076591754
Bangladesh,1987,0.004875738,0.122961334,0,0.517,0,0,0,0.075403748
Bangladesh,1988,0.005022234,0.144723881,0,0.675,0,0,0,0.075543342
Bangladesh,1989,0.00523149,0.152995218,0,0.92,0,0,0,0.082591032
Bangladesh,1990,0.01178132,0.164671247,0,0.884,0,0,0,0.080020162
Bangladesh,1991,0.003766696,0.169586953,0,0.838,0,0,0,0.074242299
Bangladesh,1992,0.003536506,0.18493259,0,0.796,0,0,0,0.082815346
Bangladesh,1993,0.00131834,0.207009114,0,0.608,0,0,0,0.092769005
Bangladesh,1994,0.001234645,0.21954858,0,0.847,0,0,0,0.096684591
Bangladesh,1995,0.013434478,0.242724025,0,0.372,0,0,0,0.125472549
Bangladesh,1996,0.007365963,0.260512797,0,0.739,0,0,0,0.128183338
Bangladesh,1997,0.013518214,0.256077869,0,0.719,0,0,0,0.147156975
Bangladesh,1998,0.003892217,0.27671206,0,0.865,0,0,0,0.162200712
Bangladesh,1999,0.001925174,0.301692874,0,0.833,0,0,0,0.144661857
Bangladesh,2000,0.013811165,0.326094792,0,0.749,0,0,0,0.142155806
Bangladesh,2001,0.01464819,0.365155522,0,0.993,0,0,0,0.169800245
Bangladesh,2002,0.015296892,0.384160956,0,0.749,0,0.0001,0,0.170511887
Bangladesh,2003,0.014627256,0.413223474,0,0.749,0,0.0009,0,0.17674713
Bangladesh,2004,0.01464819,0.444248349,0,0.749,0,0.0019,0,0.166785921
Bangladesh,2005,0.030052781,0.477480877,0,0.749,0,0.0034,0,0.16784228
Bangladesh,2006,0.045661935,0.517081255,0,0.749,0,0.0054,0.0016,0.16964266
Bangladesh,2007,0.03726503,0.55210934,0,0.749,0,0.009,0.0016,0.160414086
Bangladesh,2008,0.039225835,0.589551125,0,0.95,0,0.0152,0.0029,0.162981474
Bangladesh,2009,0.049013388,0.674882579,0.001,0.417,0,0.0251,0.0051,0.152393471
Bangladesh,2010,0.031232758,0.693134177,0.002,0.729,0,0.0443,0.0051,0.169779213
Bangladesh,2011,0.046495953,0.704957382,0.003,0.872,0,0.0584,0.0051,0.219392666
Bangladesh,2012,0.03836561,0.768106053,0.004,0.777,0,0.0909,0.0051,0.234138488
Bangladesh,2013,0.053114665,0.790300319,0.004993,0.728378728,0,0.129563,0.005081,0.229224246
Bangladesh,2014,0.033526058,0.828801777,0.006015,0.566453438,0,0.166947,0.005081,0.257371973
Bangladesh,2015,0.111684033,0.930746259,0.007081,0.898146455,0,0.198389,0.005081,0.272396108
Bangladesh,2016,0.08261916,0.952234076,0.007738,0.884632595,0,0.212637,0.005081,0.298116807
Bangladesh,2017,0.089544245,0.957336206,0.007738,1.029528088,0,0.274312,0.005081,0.333811865
Bangladesh,2018,0.102338447,0.987444052,0.007738,0.865411112,0,0.297811616,0.005081,0.381724781
Bangladesh,2019,0.14433032,1.236814874,0.007738,0.823091189,0,0.420637641,0.005081,0.365837035
Belarus,1985,0.090404568,0.311514619,0,0.02,0,0,0,1.066825259
Belarus,1986,0.098898789,0.317479363,0,0.02,0,0,0,1.260427047
Belarus,1987,0.096157943,0.358356389,0,0.02,0,0,0,1.246702479
Belarus,1988,0.103018846,0.414937204,0,0.02,0,0,0,1.207688937
Belarus,1989,0.101132169,0.436976425,0,0.02,0,0,0,1.130856865
Belarus,1990,0.08895673,0.465570124,0,0.02,0,0,0,1.045720747
Belarus,1991,0.084503357,0.487255504,0,0.018,0,0,0,1.011214854
Belarus,1992,0.070380694,0.565841841,0,0.017,0,0,0,0.861451352
Belarus,1993,0.060444204,0.524998513,0,0.019,0,0,0,0.613968396
Belarus,1994,0.042349524,0.458948248,0,0.019,0,0,0,0.498162807
Belarus,1995,0.039851679,0.414937204,0,0.02,0,0,0,0.452012462
Belarus,1996,0.048364448,0.436976425,0,0.016,0,0,0,0.444488742
Belarus,1997,0.050965665,0.499825274,0,0.021,0,0,0,0.388297084
Belarus,1998,0.045229722,0.506127009,0,0.028,0,0,0,0.367536265
Belarus,1999,0.041963241,0.515562761,0,0.019,0,0,0,0.336993802
Belarus,2000,0.041658212,0.546970336,0,0.027,0,0,0,0.330536905
Belarus,2001,0.029910686,0.543836319,0,0.03,0,0,0,0.322234004
Belarus,2002,0.028214813,0.559540106,0,0.029,0,0,0,0.33491434
